"layer","id","total_time","sub_sec_cnt","sub_acc_cnt","dep","MERGE"
"14569",1,1721,2884,17,0,1130,40
"14570",1,564,5276,17,0,2859,44
"14571",1,88,2346,17,0,830,43
"14572",1,631,2729,18,0,769,48
"14573",1,2606,6125,28,0,3720,43
"14574",1,2482,2570,18,0,750,45
"14575",1,783,3310,18,0,1546,45
"14576",1,388,2098,11,0,828,29
"14577",1,142,1872,15,0,750,38
"14578",1,1297,2860,18,0,678,47
"14579",1,2114,2753,18,0,733,47
"14580",1,2666,1868,18,0,806,50
"14581",1,1693,2006,17,0,884,42
"14582",1,1351,1360,10,0,327,13
"14583",1,1856,3395,18,0,785,47
"14584",1,271,4954,10,0,1288,29
"14585",1,1068,3324,18,0,685,47
"14586",1,358,2509,18,0,781,42
"14587",1,1386,2031,18,0,775,42
"14588",1,2126,2686,17,0,684,42
"14589",1,1998,2558,17,0,736,49
"14590",1,2449,2781,18,0,725,45
"14591",1,852,4171,14,0,2275,38
"14592",1,2932,2400,8,0,629,23
"14593",1,1339,2104,18,0,748,41
"14594",1,911,2090,8,0,877,25
"14595",1,846,3083,17,0,1381,27
"14596",1,1561,2629,17,0,693,44
"14597",1,941,3029,18,0,704,41
"14598",1,287,2976,15,0,1621,23
"14599",1,236,2459,17,0,706,48
"14600",1,1022,2491,17,0,755,49
"14601",1,1912,6000,38,0,2572,81
"14602",1,2888,2229,17,0,720,45
"14603",1,930,2329,16,0,712,44
"14604",1,2721,2361,17,0,712,43
"14605",1,981,2140,16,0,703,42
"14606",1,2262,4783,47,0,2494,86
"14607",1,1080,2855,15,0,749,40
"14608",1,1030,2993,15,0,708,41
"14609",1,2719,1762,16,0,687,43
"14610",1,925,2136,4,0,928,10
"14611",1,1086,2999,11,0,1386,20
"14612",1,1639,2807,15,0,1703,38
"14613",1,3076,3215,14,0,1715,28
"14614",1,567,1902,11,0,682,29
"14615",1,1897,3749,61,0,1965,110
"14616",1,2243,4900,4,0,1241,30
"14617",1,921,8748,9,0,1395,15
"14618",1,1673,1461,2,0,355,26
"14619",1,2055,4899,9,0,1039,21
"14620",1,179,1775,15,0,662,41
"14621",1,2507,2312,18,0,659,47
"14622",1,3054,3197,18,0,644,43
"14623",1,2159,2108,3,0,814,6
"14624",1,2601,2339,131,0,474,12
"14625",1,752,2776,18,0,626,41
"14626",1,2638,3261,18,0,625,49
"14627",1,302,2520,3,0,938,41
"14628",1,1514,3989,18,0,937,48
"14629",1,1669,3519,17,0,647,41
"14630",1,1772,1675,3,0,293,2
"14631",1,261,2959,13,0,670,37
"14632",1,1815,2403,13,0,662,43
"14633",1,2010,2496,15,0,628,38
"14634",1,1000,3657,17,0,626,47
"14635",1,68,2659,15,0,817,39
"14636",1,2710,3362,17,0,649,41
"14637",1,562,2903,13,0,849,39
"14638",1,2014,2354,17,0,672,43
"14639",1,1399,2691,17,0,650,45
"14640",1,2427,2700,18,0,628,45
"14641",1,1428,2500,18,0,691,43
"14642",1,676,2449,17,0,627,43
"14643",1,278,2472,18,0,689,50
"14644",1,671,2401,18,0,637,46
"14645",1,2486,2492,17,0,630,46
"14646",1,1322,2829,18,0,661,43
"14647",1,435,2448,16,0,665,39
"14648",1,2038,2985,18,0,677,43
"14649",1,1624,2507,18,0,641,43
"14650",1,1640,2479,16,0,663,39
"14651",1,2632,2705,18,0,654,45
"14652",1,984,3242,18,0,643,46
"14653",1,1608,3336,18,0,611,47
"14654",1,723,3272,18,0,637,41
"14655",1,1817,2972,18,0,659,48
"14656",1,2965,2634,15,0,692,38
"14657",1,2285,3184,18,0,667,42
"14658",1,2013,3098,18,0,673,42
"14659",1,1470,3193,18,0,634,44
"14660",1,2063,2523,18,0,852,44
"14661",1,202,3020,13,0,664,27
"14662",1,1699,3342,18,0,688,43
"14663",1,1780,3198,17,0,641,40
"14664",1,1206,3686,18,0,650,42
"14665",1,516,1826,18,0,597,48
"14666",1,86,2357,18,0,627,42
"14667",1,729,1868,11,0,601,26
"14668",1,2767,2890,17,0,659,44
"14669",1,2319,2374,17,0,630,41
"14670",1,2160,3971,17,0,634,42
"14671",1,2360,3273,17,0,652,46
"14672",1,116,2978,17,0,672,42
"14673",1,2487,3030,17,0,636,40
"14674",1,2132,3511,17,0,649,41
"14675",1,1868,3140,16,0,670,39
"14676",1,359,2518,16,0,651,43
"14677",1,2614,2102,17,0,604,46
"14678",1,1557,2100,17,0,607,45
"14679",1,937,2837,17,0,632,43
"14680",1,1654,3900,15,0,685,38
"14681",1,2974,1859,16,0,678,39
"14682",1,2378,1700,15,0,672,38
"14683",1,1234,2388,16,0,613,40
"14684",1,1972,1798,16,0,653,39
"14685",1,31,2179,15,0,641,40
"14686",1,2418,2247,13,0,639,28
"14687",1,640,1699,11,0,687,28
"14688",1,680,2597,16,0,716,40
"14689",1,1482,2521,13,0,665,28
"14690",1,2388,1660,7,0,579,53
"14691",1,196,1977,11,0,652,29
"14692",1,594,1785,9,0,772,19
"14693",1,469,2589,10,0,899,21
"14694",1,1172,2961,13,0,912,23
"14695",1,2593,1916,13,0,674,37
"14696",1,1651,1938,15,0,668,44
"14697",1,771,3632,22,0,993,28
"14698",1,2942,2072,18,0,791,43
"14699",1,2912,2128,17,0,839,43
"14700",1,214,2188,13,0,632,37
"14701",1,2777,4130,10,0,2066,50
"14702",1,1414,2701,18,0,705,43
"14703",1,2827,3114,18,0,737,42
"14704",1,203,2528,15,0,767,39
"14705",1,2070,2653,17,0,756,45
"14706",1,1365,2286,18,0,702,41
"14707",1,2973,2834,18,0,689,42
"14708",1,2173,2362,18,0,795,43
"14709",1,816,2384,18,0,686,43
"14710",1,2440,2616,17,0,719,40
"14711",1,755,2267,17,0,780,47
"14712",1,9,2904,18,0,795,43
"14713",1,2671,2628,18,0,741,43
"14714",1,850,3585,17,0,744,40
"14715",1,2921,23797,1999,0,22334,79
"14716",1,722,2675,17,0,756,41
"14717",1,2518,2666,33,0,1144,75
"14718",1,3082,2645,18,0,748,41
"14719",1,2569,3449,18,0,768,41
"14720",1,404,2853,16,0,720,43
"14721",1,2444,2173,16,0,1063,35
"14722",1,1887,2081,18,0,797,42
"14723",1,345,2099,13,0,717,30
"14724",1,1601,2431,16,0,753,38
"14725",1,2421,2458,17,0,718,40
"14726",1,1358,1833,11,0,677,29
"14727",1,759,2355,16,0,657,39
"14728",1,817,2682,17,0,667,48
"14729",1,112,1922,8,0,690,24
"14730",1,1191,3435,9,0,1761,50
"14731",1,2786,4808,16,0,2718,40
"14732",1,2817,4596,15,0,2996,37
"14733",1,964,6245,4,0,1797,6
"14734",1,2601,4330,131,0,3122,16
"14735",1,2271,4270,4,0,3131,44
"14736",1,2834,2044,9,0,298,48
"14737",1,1289,1480,34,0,406,45
"14738",1,2529,6369,8,0,4720,48
"14739",1,2925,8036,7,0,6448,25
"14740",1,2651,2769,15,0,711,42
"14741",1,2903,2232,5,0,692,50
"14742",1,1237,3100,18,0,707,42
"14743",1,2703,2749,18,0,980,45
"14744",1,1334,1848,18,0,816,40
"14745",1,2682,3542,10,0,2475,12
"14746",1,1577,9723,29,0,6953,46
"14747",1,453,2131,18,0,791,45
"14748",1,2029,3683,8,0,1820,48
"14749",1,212,2931,15,0,1150,3
"14750",1,838,2683,18,0,825,40
"14751",1,518,2321,18,0,717,42
"14752",1,3071,2153,17,0,783,42
"14753",1,901,2507,17,0,754,41
"14754",1,1716,5702,13,0,1692,50
"14755",1,1398,1735,3,0,680,40
"14756",1,2434,1826,17,0,803,42
"14757",1,1872,1994,16,0,773,39
"14758",1,2034,4707,18,0,2082,2
"14759",1,1970,1782,11,0,767,26
"14760",1,8,3405,1,0,2207,6
"14761",1,2870,11532,39,0,7899,158
"14762",1,1432,2062,8,0,776,24
"14763",1,2201,2215,2,0,1178,18
"14764",1,37,2733,5,0,797,44
"14765",1,2712,2641,2,0,1620,8
"14766",1,1257,17508,27,0,15600,94
"14767",1,1606,2163,5,0,760,43
"14768",1,1835,1586,1,0,572,38
"14769",1,1949,1706,13,0,695,41
"14770",1,2361,1822,15,0,782,38
"14771",1,1743,3044,17,0,732,45
"14772",1,1797,5689,8,0,3468,47
"14773",1,2699,3827,18,0,732,45
"14774",1,675,5207,4,0,2955,42
"14775",1,523,2476,3,0,565,40
"14776",1,2227,2146,8,0,272,8
"14777",1,231,2821,5,0,666,52
"14778",1,1734,1821,18,0,703,42
"14779",1,1596,1888,18,0,685,41
"14780",1,2451,2263,18,0,704,47
"14781",1,2016,3413,18,0,738,41
"14782",1,2065,2682,13,0,650,36
"14783",1,2450,2374,15,0,666,38
"14784",1,812,2475,18,0,690,42
"14785",1,1203,2224,17,0,636,45
"14786",1,35,2768,18,0,737,41
"14787",1,2102,2776,5,0,1182,26
"14788",1,1361,2093,18,0,689,44
"14789",1,270,2491,6,0,1187,6
"14790",1,1607,2661,17,0,725,42
"14791",1,782,3427,18,0,683,41
"14792",1,2184,2131,5,0,802,28
"14793",1,2423,2476,18,0,639,42
"14794",1,2191,1827,5,0,742,50
"14795",1,309,2677,17,0,674,40
"14796",1,728,6813,13,0,3268,57
"14797",1,199,4491,17,0,697,40
"14798",1,2037,3600,18,0,782,42
"14799",1,2960,2451,16,0,738,39
"14800",1,3047,2786,18,0,693,43
"14801",1,2975,2558,16,0,754,44
"14802",1,90,2989,18,0,682,48
"14803",1,958,2644,15,0,824,39
"14804",1,709,12557,16,0,11110,31
"14805",1,1043,2900,18,0,701,46
"14806",1,2982,2751,3,0,1202,46
"14807",1,717,3006,17,0,653,40
"14808",1,1769,6211,17,0,4310,35
"14809",1,2625,1922,11,0,708,30
"14810",1,787,2784,17,0,661,40
"14811",1,38,3256,6,0,2078,52
"14812",1,2435,2037,17,0,635,43
"14813",1,2941,2549,17,0,693,45
"14814",1,2802,2117,5,0,684,29
"14815",1,2895,2016,16,0,736,44
"14816",1,1325,4313,3,0,2781,10
"14817",1,140,4439,16,0,769,44
"14818",1,356,4701,33,0,2871,5
"14819",1,972,3032,15,0,753,38
"14820",1,1170,3357,4,0,1890,30
"14821",1,2644,6660,17,0,4817,31
"14822",1,730,2607,8,0,617,28
"14823",1,1140,5272,12,0,3544,54
"14824",1,1875,1452,2,0,167,16
"14825",1,2396,1987,19,0,418,27
"14826",1,2762,1724,13,0,606,42
"14827",1,789,1842,13,0,670,41
"14828",1,2760,2765,15,0,407,62
"14829",1,1558,2052,17,0,194,29
"14830",1,70,2361,13,0,628,37
"14831",1,269,14598,33,0,12685,55
"14832",1,2108,58852,15,0,57365,12
"14833",1,809,2474,17,0,697,46
"14834",1,843,2662,18,0,662,43
"14835",1,2177,3264,18,0,698,41
"14836",1,1718,2071,18,0,687,43
"14837",1,446,11878,34,0,10182,61
"14838",1,1777,1905,18,0,680,43
"14839",1,961,1651,18,0,617,47
"14840",1,731,2151,18,0,658,43
"14841",1,1060,2150,18,0,607,43
"14842",1,2025,6045,40,0,3167,130
"14843",1,653,3687,25,0,1612,36
"14844",1,2083,3003,18,0,641,42
"14845",1,1126,3426,18,0,662,41
"14846",1,327,2346,17,0,634,67
"14847",1,2192,3774,18,0,624,41
"14848",1,2220,2465,17,0,760,40
"14849",1,2391,3011,17,0,1417,41
"14850",1,860,2910,14,0,1629,23
"14851",1,1613,2379,16,0,1139,38
"14852",1,1235,3400,17,0,1271,44
"14853",1,738,2568,17,0,638,41
"14854",1,1096,5048,17,0,3377,34
"14855",1,413,2731,17,0,674,42
"14856",1,3035,2598,17,0,670,40
"14857",1,2498,1817,11,0,673,27
"14858",1,1246,2618,15,0,692,38
"14859",1,2618,1768,15,0,654,44
"14860",1,59,2509,16,0,687,40
"14861",1,444,1792,13,0,688,27
"14862",1,1116,5523,10,0,4140,18
"14863",1,708,3015,5,0,1819,8
"14864",1,646,1952,8,0,653,24
"14865",1,1108,1715,13,0,573,36
"14866",1,2962,4241,5,0,1286,47
"14867",1,963,3262,18,0,807,41
"14868",1,818,3469,17,0,807,40
"14869",1,2287,2088,18,0,667,45
"14870",1,598,2506,18,0,640,46
"14871",1,1492,2085,17,0,738,50
"14872",1,1017,2710,17,0,708,41
"14873",1,605,27175,77,0,25681,126
"14874",1,1215,31035,77,0,29182,123
"14875",1,470,2209,17,0,696,43
"14876",1,3036,2396,17,0,690,45
"14877",1,1584,1748,16,0,694,39
"14878",1,2517,1401,6,0,277,5
"14879",1,441,1932,15,0,676,38
"14880",1,465,3025,77,0,1610,120
"14881",1,1664,41888,29,0,40705,49
"14882",1,1581,1844,1,0,511,10
"14883",1,369,2270,15,0,1186,38
"14884",1,1488,14850,3,0,13575,30
"14885",1,621,2499,18,0,652,45
"14886",1,2058,4260,18,0,670,46
"14887",1,1981,10306,2,0,9164,45
"14888",1,2939,2525,18,0,658,42
"14889",1,672,3150,18,0,664,43
"14890",1,457,1852,18,0,753,51
"14891",1,2768,1777,17,0,756,48
"14892",1,3008,2970,17,0,585,41
"14893",1,845,1967,17,0,661,40
"14894",1,3034,2602,16,0,612,45
"14895",1,530,11254,24,0,9443,82
"14896",1,2640,2572,11,0,591,29
"14897",1,1664,2276,29,0,1235,45
"14898",1,670,5861,38,0,4220,121
"14899",1,2641,2090,23,0,818,71
"14900",1,549,8769,23,0,5205,56
"14901",1,1083,260620,185,0,256640,223
"14902",1,40,4554,23,0,823,72
"14903",1,1956,11353,38,0,5942,136
"14904",1,2623,2181,8,0,754,24
"14905",1,1316,3380,11,0,1609,18
"14906",1,1132,5507,10,0,2960,29
"14907",1,2206,39523,30,0,36927,39
"14908",1,57,1810,8,0,736,43
"14909",1,1529,2495,13,0,966,34
"14910",1,2811,2172,13,0,602,39
"14911",1,1383,8311,9,0,4238,13
"14912",1,756,2152,15,0,621,37
"14913",1,1016,6827,21,0,2090,29
"14914",1,1208,2059,9,0,809,38
"14915",1,223,2681,18,0,642,41
"14916",1,1145,2008,8,0,840,13
"14917",1,1591,3154,17,0,671,45
"14918",1,450,2200,18,0,688,43
"14919",1,2257,3335,18,0,678,45
"14920",1,874,2121,17,0,830,22
"14921",1,263,1899,18,0,823,19
"14922",1,599,2051,17,0,831,21
"14923",1,1909,2628,17,0,713,43
"14924",1,2568,2596,18,0,654,40
"14925",1,893,1871,17,0,668,40
"14926",1,315,4016,2,0,1810,10
"14927",1,1329,5604,15,0,2505,28
"14928",1,953,2233,18,0,698,42
"14929",1,1750,2177,17,0,725,40
"14930",1,1406,8147,24,0,6918,47
"14931",1,1503,2066,12,0,873,22
"14932",1,619,2421,12,0,706,23
"14933",1,2093,2986,17,0,694,45
"14934",1,593,2187,24,0,1096,46
"14935",1,316,4379,15,0,2342,38
"14936",1,509,2642,16,0,685,40
"14937",1,3079,2642,11,0,682,46
"14938",1,260,1843,16,0,653,39
"14939",1,2874,3309,15,0,1746,29
"14940",1,1222,2158,11,0,879,18
"14941",1,1437,1955,8,0,769,24
"14942",1,915,2864,15,0,808,38
"14943",1,303,2008,15,0,813,25
"14944",1,704,2475,15,0,692,43
"14945",1,154,2058,9,0,1018,52
"14946",1,1245,1910,13,0,883,15
"14947",1,1830,2289,13,0,645,38
"14948",1,570,2374,15,0,620,42
"14949",1,1628,1885,30,0,792,27
"14950",1,3072,2763,13,0,756,27
"14951",1,430,1746,1,0,458,2
"14952",1,1305,6316,68,0,2669,213
"14953",1,878,2191,18,0,797,43
"14954",1,1515,2265,17,0,744,45
"14955",1,1924,1731,18,0,700,41
"14956",1,1204,3303,13,0,1468,24
"14957",1,1434,5199,18,0,3161,41
"14958",1,1776,4955,18,0,2845,44
"14959",1,1501,3791,15,0,1428,41
"14960",1,2754,2530,18,0,715,41
"14961",1,1674,2097,15,0,830,25
"14962",1,1306,2515,15,0,919,26
"14963",1,1262,1910,2,0,757,30
"14964",1,494,3007,18,0,726,42
"14965",1,1721,2546,17,0,534,40
"14966",1,2546,2155,14,0,799,25
"14967",1,1957,1821,18,0,631,43
"14968",1,2119,1889,18,0,709,42
"14969",1,2113,2133,15,0,855,28
"14970",1,2403,2200,5,0,744,43
"14971",1,1539,3328,16,0,880,25
"14972",1,204,2411,13,0,832,23
"14973",1,2750,1863,18,0,729,42
"14974",1,1717,1875,18,0,676,41
"14975",1,2218,2235,18,0,669,43
"14976",1,2442,1852,13,0,743,24
"14977",1,685,2094,13,0,786,23
"14978",1,836,1903,17,0,640,46
"14979",1,2395,2361,17,0,672,40
"14980",1,2648,2947,17,0,682,40
"14981",1,171,2378,13,0,919,29
"14982",1,2372,3107,18,0,647,41
"14983",1,1418,2350,14,0,886,28
"14984",1,1254,1884,13,0,750,26
"14985",1,2112,2461,17,0,683,40
"14986",1,2097,2787,17,0,638,41
"14987",1,350,2845,17,0,644,47
"14988",1,2707,2093,18,0,736,48
"14989",1,1937,2340,17,0,682,40
"14990",1,2887,3430,16,0,681,39
"14991",1,1248,1886,12,0,793,27
"14992",1,2477,2786,15,0,771,40
"14993",1,2205,2734,14,0,900,25
"14994",1,568,2839,17,0,687,41
"14995",1,1472,2663,13,0,616,38
"14996",1,2728,2115,15,0,757,40
"14997",1,2730,2537,16,0,661,43
"14998",1,237,1881,12,0,733,20
"14999",1,2351,2023,13,0,622,28
"15000",1,461,2900,16,0,630,75
"15001",1,191,3521,17,0,648,41
"15002",1,156,1867,13,0,860,19
"15003",1,1264,2957,21,0,1092,35
"15004",1,967,1968,11,0,769,29
"15005",1,926,2811,18,0,654,41
"15006",1,1249,1999,14,0,776,25
"15007",1,2005,2274,15,0,666,39
"15008",1,2163,2882,18,0,679,43
"15009",1,1653,1968,4,0,724,43
"15010",1,157,3190,14,0,744,26
"15011",1,1916,3589,18,0,738,42
"15012",1,2004,2090,14,0,988,20
"15013",1,2755,3609,24,0,1096,46
"15014",1,1323,1843,18,0,667,41
"15015",1,2756,2829,18,0,663,43
"15016",1,241,3233,14,0,882,29
"15017",1,2309,1840,11,0,701,29
"15018",1,2851,3656,24,0,1086,44
"15019",1,1375,1690,8,0,685,27
"15020",1,2813,2625,18,0,744,43
"15021",1,2814,1947,14,0,699,26
"15022",1,1589,2015,15,0,913,20
"15023",1,2155,1553,2,0,545,25
"15024",1,1150,2067,17,0,690,41
"15025",1,1521,1725,10,0,583,34
"15026",1,861,2030,15,0,895,27
"15027",1,2626,2556,17,0,599,40
"15028",1,2368,2677,17,0,615,47
"15029",1,2706,2938,17,0,851,32
"15030",1,950,2097,8,0,660,34
"15031",1,1025,2093,14,0,932,25
"15032",1,2558,1908,16,0,623,40
"15033",1,1452,2307,15,0,1089,38
"15034",1,1925,3246,14,0,799,24
"15035",1,788,2237,16,0,676,45
"15036",1,2808,2208,13,0,651,31
"15037",1,155,1934,16,0,808,29
"15038",1,286,2465,21,0,915,79
"15039",1,168,2280,17,0,896,27
"15040",1,2579,2722,18,0,885,31
"15041",1,2751,2023,18,0,939,29
"15042",1,2251,1905,17,0,900,30
"15043",1,692,2132,17,0,1044,29
"15044",1,1253,2074,20,0,1059,31
"15045",1,1489,1967,20,0,803,34
"15046",1,2182,1834,15,0,767,28
"15047",1,1381,2987,19,0,954,31
"15048",1,152,2039,22,0,842,26
"15049",1,2771,2219,15,0,886,23
"15050",1,2690,2120,19,0,859,30
"15051",1,2369,1997,12,0,817,26
"15052",1,2458,1309,16,0,308,34
"15053",1,2458,25656,16,0,24616,34
"15054",1,2458,1322,16,0,279,40
"15055",1,2458,1547,16,0,335,30
"15056",1,1065,4474,11,0,2975,34
"15057",1,1564,7333,24,0,4156,37
"15058",1,2662,3910,11,0,2312,50
"15059",1,3066,5299,23,0,3263,44
"15060",1,1559,2217,10,0,1042,34
"15061",1,1226,5487,21,0,1838,42
"15062",1,194,1801,4,0,690,34
"15063",1,26,2589,16,0,901,30
"15064",1,876,2652,13,0,793,37
"15065",1,467,2310,15,0,1009,37
"15066",1,629,3718,13,0,1750,43
"15067",1,2312,2343,13,0,658,35
"15068",1,1555,1700,17,0,684,46
"15069",1,991,3869,9,0,2720,46
"15070",1,1855,2508,18,0,656,42
"15071",1,739,8704,14,0,6602,37
"15072",1,2747,8994,14,0,6594,32
"15073",1,2018,6705,11,0,5364,27
"15074",1,2849,1924,15,0,640,42
"15075",1,1003,4165,8,0,2473,45
"15076",1,2792,2589,18,0,791,40
"15077",1,2957,2558,18,0,1238,47
"15078",1,55,2626,14,0,785,34
"15079",1,790,2692,17,0,830,44
"15080",1,276,2990,18,0,867,47
"15081",1,2715,5183,7,0,4004,15
"15082",1,617,3720,18,0,1730,46
"15083",1,56,2954,18,0,738,41
"15084",1,1299,2812,18,0,693,45
"15085",1,1458,2710,15,0,1021,29
"15086",1,1759,3110,18,0,714,41
"15087",1,985,3149,18,0,766,42
"15088",1,23,2788,18,0,675,41
"15089",1,1823,3557,18,0,770,41
"15090",1,1668,2501,17,0,671,39
"15091",1,2564,1867,17,0,615,41
"15092",1,2922,2991,18,0,700,42
"15093",1,1859,13962,10,0,12701,26
"15094",1,1621,2280,17,0,610,47
"15095",1,891,2127,18,0,741,42
"15096",1,3063,2542,17,0,630,43
"15097",1,3021,3023,17,0,697,41
"15098",1,2497,2485,16,0,779,43
"15099",1,952,3084,15,0,792,43
"15100",1,620,17850,13,0,15145,27
"15101",1,1951,2504,17,0,720,40
"15102",1,1629,3933,16,0,619,43
"15103",1,706,6417,9,0,5125,20
"15104",1,732,13686,15,0,11626,31
"15105",1,2954,2383,17,0,748,45
"15106",1,2604,18092,12,0,14227,54
"15107",1,434,3129,13,0,696,31
"15108",1,2426,2883,13,0,724,29
"15109",1,2330,2164,15,0,694,38
"15110",1,832,2770,17,0,686,44
"15111",1,1560,1919,8,0,661,28
"15112",1,97,1658,13,0,656,27
"15113",1,2283,5462,19,0,4109,60
"15114",1,2795,2735,15,0,758,35
"15115",1,1024,1713,15,0,688,41
"15116",1,2577,12003,12,0,10455,31
"15117",1,652,2528,8,0,738,38
"15118",1,1027,6339,17,0,4585,41
"15119",1,2539,10150,26,0,6427,42
"15120",1,1619,2556,18,0,670,42
"15121",1,3049,2386,18,0,658,43
"15122",1,2089,1745,8,0,681,49
"15123",1,124,20154,56,0,17766,87
"15124",1,540,2231,5,0,869,44
"15125",1,3029,3454,18,0,704,46
"15126",1,2015,5015,15,0,3467,65
"15127",1,1402,3096,7,0,707,37
"15128",1,1436,3819,18,0,691,43
"15129",1,53,3153,18,0,652,47
"15130",1,1020,2668,18,0,631,41
"15131",1,2413,3242,8,0,739,39
"15132",1,41,2777,13,0,748,36
"15133",1,2248,3057,15,0,686,39
"15134",1,491,3421,17,0,708,41
"15135",1,819,2582,17,0,698,46
"15136",1,2983,1960,17,0,742,45
"15137",1,385,2536,17,0,721,39
"15138",1,2186,2347,18,0,614,43
"15139",1,2841,5906,16,0,3639,65
"15140",1,1625,2976,17,0,692,40
"15141",1,1742,2378,15,0,727,40
"15142",1,538,2746,18,0,729,99
"15143",1,2320,14220,59,0,10633,98
"15144",1,387,14247,59,0,10632,95
"15145",1,1485,2712,16,0,756,38
"15146",1,1175,3104,18,0,685,43
"15147",1,1522,3476,15,0,721,43
"15148",1,2314,2942,17,0,704,40
"15149",1,1220,2427,16,0,666,39
"15150",1,666,2628,18,0,669,47
"15151",1,2544,2552,18,0,654,45
"15152",1,2950,2242,13,0,689,31
"15153",1,495,2774,18,0,724,44
"15154",1,2124,2082,11,0,741,32
"15155",1,1659,3348,11,0,2070,53
"15156",1,1594,2418,18,0,690,42
"15157",1,1666,3577,18,0,746,46
"15158",1,479,2182,18,0,711,42
"15159",1,296,2557,17,0,715,41
"15160",1,504,2557,17,0,625,40
"15161",1,1232,3091,18,0,646,42
"15162",1,1195,1875,3,0,697,10
"15163",1,2653,16903,41,0,14730,32
"15164",1,1711,2553,17,0,664,41
"15165",1,987,2795,18,0,703,46
"15166",1,1528,2497,17,0,684,40
"15167",1,2339,1919,15,0,738,38
"15168",1,2266,2260,18,0,681,44
"15169",1,2702,2488,16,0,689,40
"15170",1,2385,1821,17,0,650,41
"15171",1,1424,1801,15,0,657,42
"15172",1,2231,1786,17,0,695,44
"15173",1,1186,2832,18,0,702,42
"15174",1,2573,2948,18,0,832,48
"15175",1,2879,3656,16,0,703,39
"15176",1,1332,3432,17,0,649,45
"15177",1,2485,2668,18,0,722,47
"15178",1,2197,2784,18,0,731,47
"15179",1,2008,2816,18,0,695,45
"15180",1,802,2301,17,0,800,47
"15181",1,1311,2233,18,0,654,41
"15182",1,885,2503,17,0,667,40
"15183",1,1445,2225,10,0,730,40
"15184",1,1531,1971,3,0,772,12
"15185",1,761,3520,18,0,678,42
"15186",1,2532,2332,16,0,687,40
"15187",1,2399,2258,18,0,711,44
"15188",1,862,3184,13,0,1875,36
"15189",1,2147,3931,17,0,1866,40
"15190",1,996,3880,15,0,1845,37
"15191",1,648,2534,17,0,692,40
"15192",1,1309,2199,16,0,739,38
"15193",1,1778,2649,18,0,739,48
"15194",1,749,3801,16,0,1554,51
"15195",1,2470,2760,17,0,784,41
"15196",1,208,2363,18,0,710,43
"15197",1,2681,2678,15,0,748,42
"15198",1,2321,2603,16,0,783,39
"15199",1,347,2846,15,0,818,38
"15200",1,1430,2684,18,0,745,47
"15201",1,2327,2726,18,0,762,42
"15202",1,928,2342,8,0,1133,25
"15203",1,2019,1919,13,0,638,26
"15204",1,2790,2428,17,0,750,46
"15205",1,2753,2276,18,0,700,41
"15206",1,102,2064,13,0,672,27
"15207",1,1934,2728,11,0,711,27
"15208",1,69,3745,16,0,792,40
"15209",1,143,3814,18,0,690,40
"15210",1,167,3679,18,0,757,47
"15211",1,2230,2048,6,0,893,41
"15212",1,785,3248,18,0,865,43
"15213",1,2567,2228,11,0,698,29
"15214",1,2110,3744,18,0,724,41
"15215",1,2837,2250,18,0,660,48
"15216",1,1638,2292,17,0,768,43
"15217",1,252,2145,18,0,763,43
"15218",1,2374,5049,7,0,3115,30
"15219",1,2386,3426,18,0,850,41
"15220",1,238,2948,17,0,697,41
"15221",1,1766,2537,17,0,760,46
"15222",1,403,2294,18,0,881,43
"15223",1,2347,2989,18,0,775,41
"15224",1,2301,2090,13,0,698,36
"15225",1,2959,3055,17,0,697,41
"15226",1,1077,1845,17,0,722,41
"15227",1,2585,2281,16,0,756,44
"15228",1,2650,3427,17,0,745,56
"15229",1,2683,2663,17,0,654,46
"15230",1,2583,2759,18,0,682,48
"15231",1,169,13883,5,0,12681,27
"15232",1,1869,2728,17,0,763,42
"15233",1,73,2299,16,0,731,39
"15234",1,132,2639,18,0,699,47
"15235",1,197,2705,17,0,748,41
"15236",1,2512,2266,18,0,704,42
"15237",1,1121,3256,16,0,794,39
"15238",1,2394,1731,11,0,697,26
"15239",1,2937,2283,15,0,762,43
"15240",1,1920,2870,18,0,718,41
"15241",1,226,2355,15,0,725,37
"15242",1,2468,2428,18,0,743,40
"15243",1,1995,1819,8,0,722,27
"15244",1,1009,2535,16,0,790,38
"15245",1,2779,2637,18,0,655,41
"15246",1,1082,2508,18,0,678,41
"15247",1,2134,2130,11,0,733,26
"15248",1,1814,2093,17,0,702,42
"15249",1,582,2325,13,0,637,37
"15250",1,1911,1992,15,0,693,37
"15251",1,2654,2392,17,0,713,45
"15252",1,949,1765,5,0,704,16
"15253",1,1454,2572,17,0,684,45
"15254",1,1879,2185,18,0,754,42
"15255",1,2172,1772,16,0,731,44
"15256",1,335,1865,16,0,697,39
"15257",1,332,2692,18,0,703,41
"15258",1,3027,2866,13,0,766,43
"15259",1,239,2125,18,0,658,42
"15260",1,2260,1835,13,0,697,27
"15261",1,1950,2664,15,0,717,38
"15262",1,2107,2535,15,0,781,40
"15263",1,76,2441,18,0,663,43
"15264",1,784,2136,11,0,693,26
"15265",1,1665,12384,15,0,11084,16
"15266",1,1159,2756,18,0,656,46
"15267",1,1298,4082,14,0,2698,21
"15268",1,1904,2491,17,0,785,39
"15269",1,2595,3094,18,0,726,48
"15270",1,1614,2611,18,0,729,46
